SpeciesLatinName,SpeciesCommonName,Order,n_tissues,n_samples,adult_mass_g,max_lifespan_y,maturity_y,gestation_y,span_y,arocm,arocm_mean_states,contrast,tissues,log_mass,log_lifespan,log_span,log_arocm,log_contrast,implied_cor,lq_resid,longevity_quotient,resid_M1,resid_M2,resid_M3,resid_M4,resid_M5,resid_student,cooks_d,p_outlier,q_outlier,signif,fit_lo,fit_hi
Phyllostomus discolor,Pale spear-nosed bat,Chiroptera,1,50,43.4,18.0,2.0,0.287671233,17.699999994000002,0.170318869,0.1002343595925926,1.6992064367176016,Skin,3.770459441106359,2.8903717578961645,2.8735646392408007,-1.7700828988604826,0.5301613401454086,0.8702527567622194,0.3269483049431181,1.386729788252053,-0.5919677627036044,0.3604584920076006,0.25729951023117326,0.012749183213797255,0.26508079324040457,0.9991751041473003,0.010389863075091096,0.31968753941614975,0.9764587990474115,False,-2.245595139809945,-2.0214773730050037
Phyllostomus hastatus,Greater spear-nosed bat,Chiroptera,1,71,81.0,22.0,2.0,0.328767123,16.5,0.17193180300000002,0.1076531528148148,1.5970902709719752,Skin,4.394449154672439,3.091042453358316,2.803360380906535,-1.7606573749793337,0.4681833929778801,0.8189352001405387,0.4460400806773923,1.5621140758693484,-0.48906954986717976,0.31290221142677566,0.2154907002027806,-0.040194234116680716,0.21615029433782063,0.8637448195996513,0.006171441673597347,0.3894230497542063,0.9764587990474115,False,-2.17480939829781,-1.9790529337807494
Propithecus coquereli,Coquerel's sifaka,Primates,2,7,4189.27,30.59,3.813726027,0.386273973,28.42000000315,0.059283353115755694,0.05023534662109386,1.1809509910708573,Blood|Blood&Skin,8.340281773393684,3.420673158162812,3.347093122779792,-2.8254267355630236,0.16632003853101462,0.4863693629465081,0.2598020853030496,1.296673430539551,-0.9627593188795998,-0.16417374176724264,-0.043865840539809575,-0.28492725171534283,-0.10132085458490314,-0.4503003460198603,0.0011045124997118296,0.6532930659430779,0.9764587990474115,False,-2.7475360234796486,-2.5777280191762877
Propithecus diadema,Diademed sifaka,Primates,1,3,5550.0,21.0,2.875342466,0.430136986,4.459999991999999,0.355914989,0.3623166002592592,0.9823314436747351,Blood&Skin,8.62155320674048,3.044522437723423,1.4951487642382506,-1.033063371589979,-0.01782650855735934,0.4582373799763826,-0.15312138825050292,0.8580255612678195,0.87173806850703,-0.14471478265935434,0.029932701304071996,-0.46500136763756994,-0.12837684041671893,-0.3978737722451281,0.001140035394869251,0.6914185818006682,0.9764587990474115,False,-0.9988396292624915,-0.7880810796326294
Propithecus tattersalli,Golden-crowned sifaka,Primates,2,6,3545.0,26.0,4.498630137,0.404109589,21.910000008,0.075248603,0.0577254552037037,1.3035601492350293,Blood|Blood&Skin,8.173293438966228,3.258096538021482,3.086943153972505,-2.586957940309533,0.2650990977341862,0.47593779729998664,0.11905711980854994,1.1264342581599651,-0.7493051165011952,-0.17819488592042187,-0.05149523818837265,-0.18856595847373214,-0.11239123010926078,-0.48785880385184743,0.0009745651154429793,0.6265254568235293,0.9764587990474115,False,-2.4864761347299993,-2.335289540009723
Pteropus hypomelanus,Variable flying fox,Chiroptera,1,40,450.0,26.5,1.0,0.534246575,18.8999999955,0.13531822999999998,0.05091697529629629,2.6576250692928154,Skin,6.1092475827643655,3.2771447329921766,2.9391619218275014,-2.000126015261589,0.9774328928896027,0.7382908559076333,0.40795372342599645,1.5037375717369237,-0.4716640516736601,0.23237438458584414,0.14141218944572298,0.4938832352732328,0.14206587046174046,0.6381531970668832,0.002326386104493824,0.524570003561439,0.9764587990474115,False,-2.320926941056967,-2.154652060303995
Pteropus poliocephalus,Grey-headed flying fox,Chiroptera,1,16,675.0,23.6,1.479452055,0.520547945,10.600000014799999,0.202492927,0.08727316107407405,2.3202199222293767,Skin,6.51471269087253,3.1612467120315646,2.3608540025142477,-1.5970503214406155,0.8416619752499317,0.6196195342010888,0.23904616594951023,1.2700371677022058,-0.007850315047757794,0.08711999088733591,0.015036173663482089,0.3639829057818041,0.024945645824733576,0.23806348619743403,0.00018794969763669676,0.8122312276415218,0.9764587990474115,False,-1.748995676149507,-1.6233641352456087
Pteropus pumilus,Little golden-mantled flying fox,Chiroptera,1,46,200.0,17.3,0.75,0.328767123,16.4999999925,0.15455680000000002,0.06310601333333335,2.4491612104160794,Skin,5.298317366548036,2.8507065015037334,2.8033603804519895,-1.8671936126660058,0.8957456028415334,0.7361756328673439,0.08753456496930134,1.0914799907633173,-0.4602077346879341,0.22143642068348335,0.12945929040994075,0.400454768928679,0.13684845328237583,0.6085941629491916,0.0023535288647392617,0.5439249532318557,0.9764587990474115,False,-2.1792432725999027,-2.0061097017342577
Pteropus rodricensis,Rodriguez flying fox,Chiroptera,1,19,350.0,28.0,1.50000274,0.542465753,16.899999984,0.14385985700000004,0.06618448825925925,2.1736189367585528,Skin,5.857933154483459,3.332204510175204,2.8273136209822822,-1.9389156685653866,0.776393491255536,0.7018361038758276,0.4958697466743911,1.6419256776097921,-0.4481002156072942,0.182036582117169,0.09274310245866135,0.2892051395206217,0.10464972109772575,0.4994331872028461,0.001372753265313732,0.6183737264607421,0.9764587990474115,False,-2.205964411217777,-2.0446484921815014
Pteropus vampyrus,Large flying fox,Chiroptera,1,51,872.0,24.0,2.0,0.454794521,21.799999992,0.148289823,0.055343920833333324,2.679423878307622,Skin,6.77078942390898,3.1780538303479458,3.0819099694280707,-1.908586656602993,0.985601800632497,0.9332053442332777,0.22237442588989476,1.249038962846036,-0.281026753732027,0.4719609395930857,0.38091802237640415,0.5116303770355977,0.3395110712720266,1.302649529863329,0.009352864603624427,0.19514801562201217,0.9764587990474115,False,-2.467640255333802,-2.3032170107932495
Rattus norvegicus,Brown rat,Rodentia,11,458,300.0,3.8,0.219178082,0.057534247,2.0329779213362444,0.836648813774679,0.36186082577629464,2.407619218396669,Adipose|Blood|Brain|Cerebellum|Heart|Liver|Muscle|Neocortex|Ovaries|Skin|Substantia nigra,5.703782474656201,1.33500106673234,0.709501674447663,-0.17835087386999154,0.8786383830473373,0.49100423581207325,-1.4811804063179659,0.22736914194637484,1.289373046913009,-0.09275671212470991,-0.12623486619776875,0.3892181372827252,-0.10677184670335721,-0.2568516339137713,0.0008187687782594812,0.7977259727969073,0.9764587990474115,False,-0.21770878212454237,0.04477606598880887
Rhinolophus ferrumequinum,Greater horseshoe bat,Chiroptera,1,40,22.875,30.5,2.0,0.219178082,21.1000000095,0.13770894,0.08320933368518517,1.6549698681761957,Skin,3.130044611161585,3.417726683613366,3.049273040932258,-1.9826129516077065,0.5037828021232221,0.8387913976341852,0.9380295307399029,2.554942020258088,-0.9004309613029746,0.30590483878832586,0.19390028100882395,-0.022901698187512753,0.23116954250356947,0.851497591390581,0.010214932391815772,0.39616129320516436,0.9764587990474115,False,-2.423352359461782,-2.158663797522605
Rhynchonycteris naso,Proboscis bat,Chiroptera,1,22,3.9,8.5,1.5,0.405479452,5.8999999995,0.172396249,0.183520972111111,0.9393817339613062,Skin,1.3609765531356006,2.1400661634962708,1.774952350826928,-1.7579596785298464,-0.06253334994564204,0.2936224112390405,-0.10834727113434361,0.8973159303962451,-0.9407813328902683,-0.7220984360819931,-0.8085119133227124,-0.6148315708138331,-0.32076697141920824,-2.0308252367165207,0.04721691211637738,0.04444620953128726,0.5600222400942194,False,-1.1591960430391628,-0.9154387878537859
Rousettus aegyptiacus,Egyptian fruit bat,Chiroptera,1,16,125.0,22.9,1.0,0.317808219,9.0000000129,0.23190818900000001,0.1252587211666667,1.8514334717774077,Skin,4.8283137373023015,3.131136910560194,2.1972245787695526,-1.461413722709371,0.6159601886586655,0.6025151499225339,0.42941212212524515,1.5363540694487445,-0.12483365766251686,0.037578615143303296,-0.039992658162885775,0.11386433581741351,0.0013899826996242037,0.10292380511502092,5.310281775319657e-05,0.9181924335947501,0.9764587990474115,False,-1.5762381287147855,-1.4256241391911642
Saccopteryx bilineata,Greater sac-winged bat,Chiroptera,1,29,7.9,11.0,1.0,0.350684932,8.100000007,0.176644765,0.13095357698148152,1.3489113399703456,Skin,2.066862759472976,2.3978952727983707,2.091864062542591,-1.7336145404873184,0.2992978522862016,0.41304290598288784,0.057195967244157764,1.0588632925863675,-0.8106955386024419,-0.3817952414809682,-0.47297408314610556,-0.24278008793622202,-0.19864612588269825,-1.0591559470539509,0.011885189329163147,0.2916212625766451,0.9764587990474115,False,-1.4693103247925576,-1.2384342475883934
Sarcophilus harrisii,Tasmanian devil,Dasyuromorphia,1,41,8202.25,13.0,2.0,0.071232877,7.500000001,0.11582390900000002,0.13299135766666662,0.8709130505329856,Skin,9.012163785858128,2.5649493574615367,2.014903020675598,-2.155684267106477,-0.1382131342849304,0.25076611893247824,-0.6837619595076938,0.5047147001709944,-0.1923699695525034,-0.761935299992603,,-0.5797324787709373,-0.3343538300363158,-2.1223298306017697,0.01813739034974621,0.03583183217983458,0.5016456505176841,False,-1.4835570479469884,-1.3111253975775061
Sorex cinereus,Cinereus shrew,Eulipotyphla,2,44,4.3,1.9,0.421917808,0.052054795,1.104166667375,1.2553085634976524,0.804479885740493,1.5604048374714283,Liver|Tail,1.4586150226995167,0.6418538861723947,0.09909090328574026,0.2273814096921356,0.4449452987938724,0.4001239071704837,-1.6193245679733432,0.1980324113547012,1.0591858462707122,-0.3437098276080224,,-0.10593924866377818,-0.21389196185863585,-0.9661654310052105,0.018999880990358736,0.3358727462416171,0.9764587990474115,False,0.4129505001766883,0.7392800245190226
Steno bredanensis,Rough-toothed dolphin,Artiodactyla,2,12,114000.0,32.0,10.0,1.030136986,19.238877472,0.07274107518813729,0.056902592325431274,1.3273856513266657,Blood|Skin,11.643953727376633,3.4657359027997265,2.9569331000843717,-2.6208490582823667,0.2832113320635081,0.40398833181181415,-0.12704932390237023,0.8806902324468032,-0.26329671921758324,-0.279009239025513,-0.2842852209563418,-0.12020324204797828,-0.17106376770632148,-0.7655936262035085,0.0027254636786351997,0.44539675250488264,0.9764587990474115,False,-2.4432927155171864,-2.246674555597677
Sus scrofa domesticus,Pig,Artiodactyla,6,176,350000.0,23.0,0.458334,0.315068493,5.190784561011364,0.5157050271720127,0.31123221336935647,1.687636426816097,Bladder|Blood|FrontalCortex|Kidney|Liver|Lung,12.765688433465597,3.1354942159291497,1.6468848535780187,-0.662220329723731,0.523328986017375,0.7727584206486907,-0.6039439179515433,0.5466514306669743,1.8633661243160708,0.440868906387498,0.4795802414875725,0.1361556182127976,0.2019974904090447,1.2332826835877022,0.02311654973541203,0.2198412411400006,0.9764587990474115,False,-1.273098527103759,-0.9509425407377348
Sus scrofa minusculus,Winsconsin miniature pig,Artiodactyla,1,60,100000.0,23.0,0.458334,0.315068493,5.128767125,0.729842295,0.29393793457407413,2.482980960104948,Blood,11.512925464970229,3.1354942159291497,1.6348653037889134,-0.31492680242503485,0.9094598383955211,1.0805662145340096,-0.440160689761969,0.6439329393383892,2.022997706645133,0.7557377670381256,0.7872587412477268,0.5041481516867096,0.5050128695331406,2.128279287597973,0.050884065848013325,0.035325401797167755,0.5016456505176841,False,-1.2211615072184372,-0.9366245660751104
Tachyglossus aculeatus,Short-beaked echidna,Monotremata,1,5,3500.0,49.5,1.501369863,0.091780822,9.983333349,0.181028395,0.12122093324074076,1.4933756914780025,Blood,8.160518247477505,3.901972669574645,2.300917037462631,-1.7091013815674103,0.4010391221855295,0.5217129904682594,0.7646034492805387,2.14814235833484,0.12663773841791848,-0.055020761489481984,,-0.05281090157260582,-0.06666490813035719,-0.15022151363728414,6.397912576234604e-05,0.8808379303128151,0.9764587990474115,False,-1.7236158439936586,-1.5914927490090478
Tadarida brasiliensis,Mexican free-tailed bat,Chiroptera,1,19,12.5,12.0,1.123287671,0.21369863,5.999999999999999,0.306959982,0.17421369920370372,1.7619738482280853,Skin,2.5257286443082556,2.4849066497880004,1.791759469228055,-1.181037891683004,0.566434685308545,0.531670284714428,0.08421631814634489,1.0878641931238844,-0.18938149366338597,-0.10962405103877848,-0.18951242508192334,0.031000504490514058,-0.07826336668796685,-0.30203712837387253,0.0008077601372681801,0.7631380447065775,0.9764587990474115,False,-1.1781957043920055,-0.9693607173340586
Tragelaphus angasii,Nyala,Artiodactyla,1,5,120000.0,18.5,1.238356164,0.61369863,8.7890411055,0.102240192,0.06836626816666666,1.4954771518426866,Blood,11.695247021764184,2.917770732084279,2.173505616497274,-2.2804304104204034,0.4024453210324651,0.25940152742502,-0.6817204569990025,0.5057461289715822,0.08480558439629693,-0.6897104884095764,-0.672406206396339,-0.00022659532600077803,-0.31545435082272655,-1.9240095925285383,0.026468175580523966,0.056682602813177684,0.6492734504054899,False,-1.7142729699347048,-1.4802159486190265
Tragelaphus eurycerus,Bongo,Artiodactyla,1,5,307500.0,21.9,2.356164384,0.789041096,14.384668038299997,0.157300618,0.12747343387037038,1.2339874531030623,Blood,12.636230366228709,3.086486636822455,2.666162919802928,-1.8495965401271484,0.21025075776786026,0.6531901842202332,-0.6360264596006684,0.5293918100274861,0.6565972967131977,0.22969119060079723,0.23864736792000185,-0.1787969883248052,0.08193401524190502,0.631795549399159,0.002725685744742956,0.5287025897221374,0.9764587990474115,False,-2.2012384279059587,-1.9670156068720868
Tragelaphus imberbis,Lesser kudu,Artiodactyla,1,7,82500.0,19.8,1.380821918,0.643835616,11.455167695400002,0.16312758,0.08848257253703704,1.8436125366011262,Blood,11.320553572322773,2.9856819377004897,2.4384409552919735,-1.8132226849382982,0.6117269819067968,0.5394338827934382,-0.5648227277751308,0.5684609101562953,0.49588481370006354,0.025548815819427473,0.03306852340032318,0.20363000953357768,-0.03685537627988722,0.06999971537582947,2.5800205506887522e-05,0.9443084966044992,0.9764587990474115,False,-1.946620635467627,-1.7432832716375357
Tragelaphus strepsiceros,Greater kudu,Artiodactyla,1,9,217500.0,23.5,1.416438356,0.624657534,13.7399999985,0.15814779599999998,0.11801512557407405,1.340063786152022,Blood,12.289954129510877,3.1570004211501135,2.620311286685033,-1.8442252654641673,0.292717214435886,0.6272768406409371,-0.5202413499535039,0.5943770777775432,0.6100969294826757,0.1852780827640217,0.19345582771769898,-0.10134414474121617,0.05469600020436771,0.5089436362727724,0.0016329768128503202,0.6117109499261765,0.9764587990474115,False,-2.1477879592954756,-1.9229435724935684
Trichechus manatus,West Indian manatee,Sirenia,1,9,467324.83,69.0,3.001369863,0.917808219,32.951950776,0.06407279299999999,0.062463617407407405,1.0257618059821454,Blood,13.054779862307932,4.23410650459726,3.4950504633234867,-2.7477354513361356,0.02543556188361909,0.6094866016027296,0.45687325013234137,1.5791287172082138,-0.17884355071551594,0.13414096618424232,,-0.3575521517623581,0.0398315837070532,0.36874892374540863,0.0009743971873822895,0.712954013570172,0.9764587990474115,False,-3.005695412450771,-2.764975962825979
Tupaia longipes,Long-footed treeshrew,Scandentia,1,10,164.1,12.0,0.310787671,0.128757991,2.199999996,1.084318804,0.5403634411851852,2.00664723287303,Skin,5.100475998096045,2.4849066497880004,0.7884573585460882,0.08095195940963179,0.6964652859909546,0.6886349274623869,-0.2523999803721315,0.7769339175945644,1.4583015079839485,0.23227286421437832,0.20132855936753385,0.1983099757775736,0.08855091045613972,0.6430068771501944,0.004630119599251088,0.5214263361521212,0.9764587990474115,False,-0.27098436104441154,-0.026974136211236878
Tupaia tana,Large treeshrew,Scandentia,1,27,197.8,11.6,0.310787671,0.128757991,1.9999999987999997,0.859448908,0.29534506962962964,2.909982242391149,Skin,5.287256419188612,2.451005098112319,0.6931471799599451,-0.15146389978880045,1.0681469788936995,0.496203058090808,-0.3107207566724761,0.7329185099001673,1.2538650654716408,-0.08851250200857777,-0.11562426576793262,0.5726959973746071,-0.1031664348836292,-0.24507701078933178,0.0007427102445128318,0.8068085610055147,0.9764587990474115,False,-0.19121296937997248,0.06767752104665349
Tursiops aduncus,Indo-Pacific bottlenose dolphin,Artiodactyla,1,44,130000.0,49.0,6.75,1.0,33.999999999,0.021673249000000006,0.02153162324074074,1.006577570008344,Skin,11.77528972943772,3.8918202981106265,3.5263605245867495,-3.831676543892485,0.006556032187499179,0.21272195444792794,0.2818645172526124,1.325599112010546,-1.4544502759112672,-0.9410803706402255,-0.9617548276142882,-0.3949569736713334,-0.3618277223367887,-2.6545710136499103,0.039872375231780346,0.008999829030925196,0.28349461447414365,False,-2.998914141111077,-2.78932722536394
Tursiops truncatus,Bottlenose dolphin,Artiodactyla,2,258,200000.0,67.0,8.931506849,1.030136986,57.20516995419767,0.04095599737235875,0.016681594013361792,2.6406325959403305,Blood|Skin,12.206072645530174,4.204692619390966,4.046644278116026,-3.195257023427232,0.9710185081283835,0.6763354689398415,0.5384173124766534,1.7132931076133258,-0.7535001443674507,0.201917571920617,0.1690421160238933,0.5757426581458661,0.10343374189332932,0.5572964888005433,0.0029262816027264237,0.5783459149259529,0.9764587990474115,False,-3.522963553255656,-3.272290089625294
Varecia rubra,Red ruffed lemur,Primates,2,7,3601.3,37.5,1.724657534,0.268493151,34.47,0.02486234954551398,0.0285396231018841,0.8934123896559675,Blood|Blood&Skin,8.189050170370388,3.624340932976365,3.540089380528774,-3.694400686282841,-0.1127070021773284,0.24739608823506956,0.48324151746147814,1.6213214351667482,-1.8543875286076588,-0.8504212058737259,-0.7365092073346284,-0.5661439221565392,-0.3408726621752013,-2.3902581062253154,0.038679758182782686,0.018366595334718724,0.4459711983733447,False,-2.9410228172211346,-2.749853451932969
Varecia variegata,Black and white ruffed lemur,Primates,2,7,3482.3,39.4,1.717808219,0.268493151,38.5300000108,0.06150587526371528,0.041403578171644334,1.5099442605002034,Blood|Blood&Skin,8.155448273997616,3.673765816303888,3.6514371589183674,-2.788622575989289,0.4120727365694859,0.6841085042711642,0.5370594321920876,1.710968239484337,-0.9536429301487963,0.1616741361338332,0.27221862895494775,-0.04185069356968629,0.09571121061030918,0.4451714870612064,0.0016094816293930868,0.6569847009225878,0.9764587990474115,False,-3.0543219305686122,-2.849940034007831
Vicugna pacos,Alpaca,Artiodactyla,1,5,62000.0,25.8,1.276712329,0.945205479,13.3333333428,0.147652498,0.07322297579629632,2.0164777024463465,Blood,11.03488966402723,3.250374491927572,2.5902671661558268,-1.9128937525472398,0.701352277718128,0.568314730182308,-0.2627831587858802,0.7689086103119895,0.3534217367593364,0.06684561943387468,0.0683315822254047,0.28911927706310425,-0.009067329337145158,0.18292574009439175,0.0001459810242907381,0.855159928786009,0.9764587990474115,False,-2.078466412323295,-1.8915726038315706
Zalophus californianus,California sea lion,Carnivora,2,86,180000.0,35.7,4.001369863,0.709589041,30.437620312465114,0.0937615338514105,0.041353180049642474,2.2761523056123014,Blood|Skin,12.100712129872347,3.5751506887855933,3.415679353605924,-2.367000593950531,0.8224864321325058,0.8238436063227579,-0.07735003681356245,0.9255658147884954,0.05897344367109758,0.42278379747221617,0.20557604954128728,0.4256851039222822,0.25053882514454895,1.165748641142315,0.007847349184524559,0.24599010568201368,0.9764587990474115,False,-2.901130931603903,-2.6853798766113206
